"id","soiltype","taxgrsc","x","y","uhdicm_a","lhdicm_a","sndmht_a","sltmht_a","clymht_a","uhdicm_b","lhdicm_b","sndmht_b","sltmht_b","clymht_b","uhdicm_c","lhdicm_c","sndmht_c","sltmht_c","clymht_c","uhdicm_d","lhdicm_d","sndmht_d","sltmht_d","clymht_d","uhdicm_e","lhdicm_e","sndmht_e","sltmht_e","clymht_e"
"id1016","B","Braunerde",575439.313883952,5710282.08932045,0,10,35,45,20,10,30,20,40,40,30,50,20,40,40,50,70,20,40,40,70,90,20,40,40
"id2246","Q","Regosol",575444.298094736,5708226.92774485,0,10,20,40,40,10,30,18.8,37.6,37.6,30,50,12.5,42.5,55,50,70,12.5,42.5,55,70,90,12.5,42.5,55
"id2247","A","Auenboden",575448.354953725,5716966.36156763,0,10,19,69,14.5,10,30,16.5,66.5,21,30,50,16.5,66.5,21,50,70,15,60,30,70,90,15,60,30
"id1017","L","Parabraunerde",575460.279515844,5706400.67267943,0,10,19,69,14.5,10,30,15.51,62.51,19.74,30,50,16.5,66.5,21,50,70,16.5,66.5,21,70,90,16.5,66.5,21
"id2248","L","Parabraunerde",575462.278106687,5706307.71059406,0,10,16.5,66.5,21,10,30,19,69,14.5,30,50,6.5,76.5,23.5,50,70,6.5,76.5,23.5,70,90,6.5,76.5,23.5
"id1018","L","Parabraunerde",575462.312911763,5711487.5972729,0,10,16.5,66.5,21,10,30,19,69,14.5,30,50,16.5,66.5,21,50,70,16.5,66.5,21,70,90,16.5,66.5,21
"id2249","S","Pseudogley",575463.28151885,5706871.48060815,0,10,19,69,14.5,10,30,16.5,66.5,21,30,50,6.5,76.5,23.5,50,70,12.5,42.5,55,70,90,12.5,42.5,55
"id1020","S","Pseudogley",575463.288501528,5707908.05773252,0,10,45,34,20,10,30,57.5,21.5,21,30,50,57.5,21.5,21,50,70,92.5,5,2.5,70,90,92.5,5,2.5
"id1019","B","Braunerde",575463.318944016,5712449.20487665,0,10,66.5,23.5,10,10,30,60,26.5,14.5,30,50,57.5,21.5,21,50,70,20,40,40,70,90,20,40,40
"id1021","L","Parabraunerde",575466.316171964,5712211.3019292,0,10,19,69,14.5,10,30,19,69,14.5,30,50,19,69,14.5,50,70,6.5,76.5,23.5,70,90,6.5,76.5,23.5
"id3525","Q","Regosol",575467.292894895,5708794.69598302,0,10,32.9,42.3,18.8,10,30,32.9,42.3,18.8,30,50,37.35,28.22,16.6,50,70,37.35,28.22,16.6,70,90,37.35,28.22,16.6
"id1022","S","Pseudogley",575468.290481092,5708493.81873081,0,10,35,45,20,10,30,45,34,20,30,50,45,34,20,50,70,35,45,20,70,90,27.5,42.5,30
"id2250","B","Braunerde",575469.317237095,5712548.16443955,0,10,78.5,15,6.5,10,30,78.5,15,6.5,30,50,78.5,15,6.5,50,70,NA,NA,NA,70,90,NA,NA,NA
"id1023","L","Parabraunerde",575470.313299581,5712017.38102575,0,10,19,69,14.5,10,30,19,69,14.5,30,50,11.5,76.5,14.5,50,70,11.5,76.5,14.5,70,90,11.5,76.5,14.5
"id1024","B","Braunerde",575472.300572566,5710232.10947712,0,10,35,45,20,10,30,20,40,40,30,50,20,40,40,50,70,20,40,40,70,90,20,40,40
"id1025","L","Parabraunerde",575476.298035924,5710088.16818046,0,10,19,69,14.5,10,30,19,69,14.5,30,50,6.5,76.5,23.5,50,70,6.5,76.5,23.5,70,90,6.5,76.5,23.5
"id3094","K","Kolluvisol",575479.282138799,5707894.06336115,0,10,60,26.5,14.5,10,30,66.5,23.5,10,30,50,66.5,23.5,10,50,70,66.5,23.5,10,70,90,66.5,23.5,10
"id2251","L","Parabraunerde",575481.271738362,5706464.64650349,0,10,16.5,66.5,21,10,30,19,69,14.5,30,50,6.5,76.5,23.5,50,70,6.5,76.5,23.5,70,90,6.5,76.5,23.5
"id2252","B","Braunerde",575497.31762675,5714269.46169328,0,10,16.5,66.5,21,10,30,35,45,20,30,50,45,34,20,50,70,NA,NA,NA,70,90,NA,NA,NA
"id2253","L","Parabraunerde",575498.263465436,5706222.74512608,0,10,16.5,66.5,21,10,30,19,69,14.5,30,50,6.5,76.5,23.5,50,70,6.5,76.5,23.5,70,90,6.5,76.5,23.5
"id3095","S","Pseudogley",575499.279985472,5708741.71741232,0,10,32.9,42.3,18.8,10,30,29.05,37.35,16.6,30,50,45,34,20,50,70,45,34,20,70,90,45,34,20
"id3096","Q","Regosol",575502.274488449,5708096.98045477,0,10,20,40,40,10,30,12.5,42.5,55,30,50,11.75,39.95,51.7,50,70,11.75,39.95,51.7,70,90,11.75,39.95,51.7
"id1026","B","Braunerde",575503.303308504,5712471.19553857,0,10,80,17.5,2.5,10,30,80,17.5,2.5,30,50,80,17.5,2.5,50,70,66.5,23.5,10,70,90,66.5,23.5,10
"id2254",NA,NA,575503.315584291,5714319.44123029,0,10,80,17.5,2.5,10,30,80,17.5,2.5,30,50,80,17.5,2.5,50,70,78.5,15,6.5,70,90,78.5,15,6.5
"id2255","S","Pseudogley",575507.269097697,5707585.18924096,0,10,19,69,14.5,10,30,35,45,20,30,50,35,45,20,50,70,45,34,20,70,90,45,34,20
"id1027","S","Pseudogley",575511.283322589,5709945.22626388,0,10,19,69,14.5,10,30,19,69,14.5,30,50,19,69,14.5,50,70,6.5,76.5,23.5,70,90,11.5,76.5,14.5
"id3097","S","Pseudogley",575512.263827724,5707091.39068514,0,10,21,71,10,10,30,45,34,20,30,50,45,34,20,50,70,42.3,31.96,18.8,70,90,42.3,31.96,18.8
"id1028","S","Pseudogley",575514.296197099,5712054.3655492,0,10,41,26.5,35,10,30,41,26.5,35,30,50,92.5,5,2.5,50,70,92.5,5,2.5,70,90,92.5,5,2.5
"id2256","S","Pseudogley",575516.268131549,5707967.03340208,0,10,16.5,66.5,21,10,30,12.5,52.5,40,30,50,6.5,76.5,23.5,50,70,6.5,76.5,23.5,70,90,6.5,76.5,23.5
"id3098","S","Pseudogley",575522.262788525,5707520.21567939,0,10,20,40,40,10,30,27.5,42.5,30,30,50,NA,NA,NA,50,70,NA,NA,NA,70,90,NA,NA,NA
"id3099","Q","Regosol",575525.295079487,5712539.16759727,0,10,80,17.5,2.5,10,30,57.8125,3.125,1.5625,30,50,NA,NA,NA,50,70,NA,NA,NA,70,90,NA,NA,NA
"id2257","S","Pseudogley",575526.305762646,5714210.48545431,0,10,19,69,14.5,10,30,35,45,20,30,50,27.5,42.5,30,50,70,27.5,42.5,30,70,90,27.5,42.5,30
"id1029","L","Parabraunerde",575528.277753908,5710112.15802747,0,10,19,69,14.5,10,30,19,69,14.5,30,50,6.5,76.5,23.5,50,70,6.5,76.5,23.5,70,90,6.5,76.5,23.5
"id3100","Q","Regosol",575528.3071139,5714534.35324148,0,10,60,26.5,14.5,10,30,60,26.5,14.5,30,50,NA,NA,NA,50,70,NA,NA,NA,70,90,NA,NA,NA
"id2258","L","Parabraunerde",575529.25023802,5706056.81271399,0,10,19,69,14.5,10,30,19,69,14.5,30,50,6.5,76.5,23.5,50,70,6.5,76.5,23.5,70,90,6.5,76.5,23.5
"id1031","S","Pseudogley",575533.287988472,5711946.40944189,0,10,16.5,66.5,21,10,30,16.5,66.5,21,30,50,35,45,20,50,70,35,45,20,70,90,20,40,40
"id1030","L","Parabraunerde",575533.302689222,5714164.50414765,0,10,19,69,14.5,10,30,19,69,14.5,30,50,19,69,14.5,50,70,6.5,76.5,23.5,70,90,6.5,76.5,23.5
"id1033","B","Braunerde",575536.25952643,5707852.08020442,0,10,45,34,20,10,30,45,34,20,30,50,45,34,20,50,70,78.5,15,6.5,70,90,78.5,15,6.5
"id1032","G","Gley",575536.279678515,5710873.8471361,0,10,16.5,66.5,21,10,30,6.5,76.5,23.5,30,50,6.5,76.5,23.5,50,70,12.5,52.5,40,70,90,12.5,52.5,40
"id1034","B","Braunerde",575538.255500442,5707367.27800602,0,10,20,40,40,10,30,20,40,40,30,50,27.5,42.5,30,50,70,27.5,42.5,30,70,90,27.5,42.5,30
"id2259","S","Pseudogley",575541.259811754,5708187.94313492,0,10,20,40,40,10,30,25.85,39.95,28.2,30,50,12.5,42.5,55,50,70,12.5,42.5,55,70,90,12.5,42.5,55
"id3436","Q","Regosol",575544.286568448,5712386.22984259,0,10,92.5,5,2.5,10,30,66.4,14.525,2.075,30,50,NA,NA,NA,50,70,NA,NA,NA,70,90,NA,NA,NA
"id2260","S","Pseudogley",575547.25099476,5707220.33792035,0,10,35,45,20,10,30,35,45,20,30,50,35,45,20,50,70,20,40,40,70,90,20,40,40
"id2261","Q","Regosol",575548.26093623,5708767.70652347,0,10,35,45,20,10,30,32.9,42.3,18.8,30,50,29.05,37.35,16.6,50,70,29.05,37.35,16.6,70,90,29.05,37.35,16.6
"id2262","B","Braunerde",575549.267556035,5709820.27699305,0,10,62.51,22.09,9.4,10,30,73.79,14.1,6.11,30,50,73.79,14.1,6.11,50,70,73.79,14.1,6.11,70,90,73.79,14.1,6.11
"id2263","B","Braunerde",575550.279489889,5711675.51985263,0,10,66.5,23.5,10,10,30,56.4,24.91,13.63,30,50,47.725,17.845,17.43,50,70,47.725,17.845,17.43,70,90,47.725,17.845,17.43
"id2264","S","Pseudogley",575552.295239129,5714174.49986578,0,10,19,69,14.5,10,30,35,45,20,30,50,27.5,42.5,30,50,70,27.5,42.5,30,70,90,27.5,42.5,30
"id1035","B","Braunerde",575555.252049677,5707847.08214887,0,10,45,34,20,10,30,45,34,20,30,50,45,34,20,50,70,78.5,15,6.5,70,90,78.5,15,6.5
"id1036","L","Parabraunerde",575560.294955533,5714611.32147277,0,10,6.5,76.5,23.5,10,30,12.5,52.5,40,30,50,6.5,76.5,23.5,50,70,6.5,76.5,23.5,70,90,6.5,76.5,23.5
"id1037","B","Braunerde",575562.265131369,5710224.11210033,0,10,41,26.5,35,10,30,20,40,40,30,50,20,40,40,50,70,20,40,40,70,90,20,40,40
"id3101","Q","Regosol",575563.247935381,5707700.14206799,0,10,92.5,5,2.5,10,30,66.5,23.5,10,30,50,66.5,23.5,10,50,70,66.5,23.5,10,70,90,66.5,23.5,10
"id1038","L","Parabraunerde",575563.258617934,5709303.48779526,0,10,19,69,14.5,10,30,19,69,14.5,30,50,6.11,71.91,22.09,50,70,16.5,66.5,21,70,90,12.5,52.5,40
"id2265","B","Braunerde",575566.280738333,5712817.05379873,0,10,41,26.5,35,10,30,41,26.5,35,30,50,41,26.5,35,50,70,20,40,40,70,90,20,40,40
"id2267","S","Pseudogley",575567.245568611,5707580.19099479,0,10,19,69,14.5,10,30,35,45,20,30,50,35,45,20,50,70,45,34,20,70,90,45,34,20
"id2266","Q","Regosol",575567.251605284,5708485.82144283,0,10,35,45,20,10,30,32.9,42.3,18.8,30,50,29.05,37.35,16.6,50,70,29.05,37.35,16.6,70,90,29.05,37.35,16.6
"id2268","B","Braunerde",575568.289654361,5714287.45358825,0,10,16.5,66.5,21,10,30,35,45,20,30,50,45,34,20,50,70,NA,NA,NA,70,90,NA,NA,NA
"id1039","L","Parabraunerde",575569.27518497,5712156.32345419,0,10,19,69,14.5,10,30,19,69,14.5,30,50,19,69,14.5,50,70,11.5,76.5,14.5,70,90,11.5,76.5,14.5
"id1041","A","Auenboden",575573.276924861,5712658.11860523,0,10,6.5,76.5,23.5,10,30,6.5,76.5,23.5,30,50,6.5,76.5,23.5,50,70,6.5,76.5,23.5,70,90,12.5,52.5,40
"id1040","S","Pseudogley",575573.289598777,5714579.33438696,0,10,45,34,20,10,30,45,34,20,30,50,27.5,42.5,30,50,70,45,34,20,70,90,45,34,20
"id2269","Q","Regosol",575578.270141924,5711930.41558089,0,10,60,26.5,14.5,10,30,37.35,28.22,16.6,30,50,NA,NA,NA,50,70,NA,NA,NA,70,90,NA,NA,NA
"id1042","L","Parabraunerde",575580.251697405,5709266.50278188,0,10,19,69,14.5,10,30,19,69,14.5,30,50,19,69,14.5,50,70,19,69,14.5,70,90,19,69,14.5
"id2270","B","Braunerde",575582.254781023,5709849.26493991,0,10,62.51,22.09,9.4,10,30,73.79,14.1,6.11,30,50,73.79,14.1,6.11,50,70,73.79,14.1,6.11,70,90,73.79,14.1,6.11
"id1043","L","Parabraunerde",575583.260557477,5710779.885124,0,10,16.5,66.5,21,10,30,19,69,14.5,30,50,19,69,14.5,50,70,16.5,66.5,21,70,90,16.5,66.5,21
"id1044","L","Parabraunerde",575585.271971072,5712625.1319583,0,10,57.5,21.5,21,10,30,60,26.5,14.5,30,50,60,26.5,14.5,50,70,60,26.5,14.5,70,90,60,26.5,14.5
"id3102","K","Kolluvisol",575585.281612131,5714087.53501494,0,10,19,69,14.5,10,30,16.5,66.5,21,30,50,16.5,66.5,21,50,70,19,69,14.5,70,90,19,69,14.5
"id3437","Q","Regosol",575586.245483605,5708685.73975258,0,10,42.3,31.96,18.8,10,30,NA,NA,NA,30,50,NA,NA,NA,50,70,NA,NA,NA,70,90,NA,NA,NA
"id1045","L","Parabraunerde",575597.252858574,5710449.02005806,0,10,19,69,14.5,10,30,19,69,14.5,30,50,6.5,76.5,23.5,50,70,6.5,76.5,23.5,70,90,6.5,76.5,23.5
"id1046","S","Pseudogley",575598.258196929,5711315.66632857,0,10,19,69,14.5,10,30,11.5,76.5,14.5,30,50,11.5,76.5,14.5,50,70,6.5,76.5,23.5,70,90,6.5,76.5,23.5
"id2271","S","Pseudogley",575599.229671835,5707074.39724354,0,10,35,45,20,10,30,35,45,20,30,50,35,45,20,50,70,20,40,40,70,90,20,40,40
"id2272","S","Pseudogley",575602.233776761,5707868.07334786,0,10,16.5,66.5,21,10,30,19,69,14.5,30,50,6.5,76.5,23.5,50,70,6.5,76.5,23.5,70,90,6.5,76.5,23.5
"id1047","L","Parabraunerde",575603.24447595,5709539.39126601,0,10,16.5,66.5,21,10,30,19,69,14.5,30,50,6.5,76.5,23.5,50,70,6.5,76.5,23.5,70,90,6.5,76.5,23.5
"id2273","S","Pseudogley",575606.232395647,5707896.06190591,0,10,19,69,14.5,10,30,35,45,20,30,50,35,45,20,50,70,45,34,20,70,90,45,34,20
"id1048","B","Braunerde",575608.274963636,5714460.38256311,0,10,78.5,15,6.5,10,30,78.5,15,6.5,30,50,78.5,15,6.5,50,70,60,26.5,14.5,70,90,57.5,21.5,21
"id1049","Q","Regosol",575609.261439303,5712464.19742931,0,10,78.5,15,6.5,10,30,78.5,15,6.5,30,50,66.5,23.5,10,50,70,66.5,23.5,10,70,90,NA,NA,NA
"id1050","A","Auenboden",575610.263144835,5712783.06725767,0,10,19,69,14.5,10,30,15,60,30,30,50,12.5,42.5,55,50,70,12.5,52.5,40,70,90,12.5,52.5,40
"id3103","Q","Regosol",575611.231710997,5708087.98355774,0,10,35,45,20,10,30,21.875,28.125,12.5,30,50,42.3,31.96,18.8,50,70,42.3,31.96,18.8,70,90,42.3,31.96,18.8
"id3104","Q","Regosol",575612.233600875,5708431.84322153,0,10,27.5,42.5,30,10,30,18.8,37.6,37.6,30,50,32.9,42.3,18.8,50,70,32.9,42.3,18.8,70,90,32.9,42.3,18.8
"id2274","Q","Regosol",575613.227090523,5707510.21933073,0,10,80,17.5,2.5,10,30,92.5,5,2.5,30,50,NA,NA,NA,50,70,NA,NA,NA,70,90,NA,NA,NA
"id1051","L","Parabraunerde",575615.252042169,5711397.63273443,0,10,16.5,66.5,21,10,30,16.5,66.5,21,30,50,6.5,76.5,23.5,50,70,6.5,76.5,23.5,70,90,6.5,76.5,23.5
"id0011","B","Braunerde",575619.217353026,5706398.67290581,0,10,19,69,14.5,10,30,19,69,14.5,30,50,15.51,62.51,19.74,50,70,15.51,62.51,19.74,70,90,15.51,62.51,19.74
"id2275","S","Pseudogley",575620.214334512,5706003.834023,0,10,16.5,66.5,21,10,30,19,69,14.5,30,50,19,69,14.5,50,70,19,69,14.5,70,90,19,69,14.5
"id1052","B","Braunerde",575626.257512307,5712887.02467009,0,10,57.5,21.5,21,10,30,45,34,20,30,50,42.3,31.96,18.8,50,70,42.3,31.96,18.8,70,90,42.3,31.96,18.8
"id1054","S","Pseudogley",575631.227467884,5708630.76193239,0,10,35,45,20,10,30,45,34,20,30,50,45,34,20,50,70,35,45,20,70,90,27.5,42.5,30
"id1053","Q","Regosol",575631.253127192,5712520.17437833,0,10,78.5,15,6.5,10,30,78.5,15,6.5,30,50,66.5,23.5,10,50,70,66.5,23.5,10,70,90,NA,NA,NA
"id1055","L","Parabraunerde",575637.213204415,5706833.49539167,0,10,19,69,14.5,10,30,19,69,14.5,30,50,19,69,14.5,50,70,19,69,14.5,70,90,19,69,14.5
"id2276","G","Gley",575639.264683942,5714764.25816257,0,10,16.5,66.5,21,10,30,6.5,76.5,23.5,30,50,6.5,76.5,23.5,50,70,6.5,76.5,23.5,70,90,6.5,76.5,23.5
"id0012","G","Gley",575640.230160946,5709572.37756183,0,10,6.5,76.5,23.5,10,30,6.5,76.5,23.5,30,50,12.5,42.5,55,50,70,16.5,66.5,21,70,90,16.5,66.5,21
"id2277","Q","Regosol",575641.22420666,5708730.72107809,0,10,35,45,20,10,30,32.9,42.3,18.8,30,50,29.05,37.35,16.6,50,70,29.05,37.35,16.6,70,90,29.05,37.35,16.6
"id1056","S","Pseudogley",575646.207084659,5706441.65526482,0,10,32.9,42.3,18.8,10,30,35,45,20,30,50,35,45,20,50,70,35,45,20,70,90,35,45,20
"id2278","S","Pseudogley",575647.224058803,5709064.58477674,0,10,35,45,20,10,30,35,45,20,30,50,35,45,20,50,70,35,45,20,70,90,35,45,20
"id1057","K","Kolluvisol",575648.256870009,5714114.52333169,0,10,16.5,66.5,21,10,30,16.5,66.5,21,30,50,16.5,66.5,21,50,70,19,69,14.5,70,90,19,69,14.5
"id1058","B","Braunerde",575649.251453082,5713347.83632782,0,10,57.5,21.5,21,10,30,57.5,21.5,21,30,50,35,45,20,50,70,35,45,20,70,90,35,45,20
"id1059","S","Pseudogley",575653.226458584,5709785.29057157,0,10,19,69,14.5,10,30,19,69,14.5,30,50,19,69,14.5,50,70,6.5,76.5,23.5,70,90,11.5,76.5,14.5
"id2279","L","Parabraunerde",575654.211288429,5707548.20363581,0,10,19,69,14.5,10,30,19,69,14.5,30,50,29.05,37.35,16.6,50,70,29.05,37.35,16.6,70,90,29.05,37.35,16.6
"id1060","A","Auenboden",575654.245815365,5712789.06439622,0,10,19,69,14.5,10,30,15,60,30,30,50,12.5,42.5,55,50,70,12.5,52.5,40,70,90,12.5,52.5,40
"id1061","B","Braunerde",575655.243427619,5712485.18844114,0,10,78.5,15,6.5,10,30,56.4,24.91,13.63,30,50,28.125,21.25,12.5,50,70,NA,NA,NA,70,90,NA,NA,NA
"id3105",NA,NA,575656.210756636,5707586.18812376,0,10,20,40,40,10,30,20,40,40,30,50,12.5,25,25,50,70,NA,NA,NA,70,90,NA,NA,NA
"id1062","L","Parabraunerde",575656.256084671,5714478.37469475,0,10,16.5,66.5,21,10,30,16.5,66.5,21,30,50,16.5,66.5,21,50,70,16.5,66.5,21,70,90,19,69,14.5
"id2280","Q","Regosol",575662.238469607,5712150.32508162,0,10,54.05,20.21,19.74,10,30,42.3,31.96,18.8,30,50,42.3,31.96,18.8,50,70,37.35,28.22,16.6,70,90,NA,NA,NA
"id1064","S","Pseudogley",575666.205631192,5707403.2627347,0,10,16.5,66.5,21,10,30,19,69,14.5,30,50,19,69,14.5,50,70,19,69,14.5,70,90,19,69,14.5
"id1063","B","Braunerde",575666.237193676,5712196.30627497,0,10,57.5,21.5,21,10,30,42.3,31.96,18.8,30,50,42.3,31.96,18.8,50,70,45,34,20,70,90,NA,NA,NA
"id1065","L","Parabraunerde",575667.223372379,5710152.14073222,0,10,19,69,14.5,10,30,19,69,14.5,30,50,6.5,76.5,23.5,50,70,6.5,76.5,23.5,70,90,6.5,76.5,23.5
"id3526","K","Kolluvisol",575668.218253899,5709434.43368527,0,10,11.5,76.5,14.5,10,30,11.5,76.5,14.5,30,50,11.5,76.5,14.5,50,70,11.5,76.5,14.5,70,90,11.5,76.5,14.5
"id1066","L","Parabraunerde",575669.229182949,5711155.73104374,0,10,19,69,14.5,10,30,19,69,14.5,30,50,19,69,14.5,50,70,16.5,66.5,21,70,90,16.5,66.5,21
"id2281","B","Braunerde",575670.245411346,5713692.69532349,0,10,45,34,20,10,30,35,45,20,30,50,35,45,20,50,70,35,45,20,70,90,35,45,20
"id2282","S","Pseudogley",575672.206914215,5707953.03831836,0,10,19,69,14.5,10,30,35,45,20,30,50,35,45,20,50,70,45,34,20,70,90,45,34,20
"id2284","S","Pseudogley",575673.223451637,5710522.98930756,0,10,19,69,14.5,10,30,19,69,14.5,30,50,12.5,25,25,50,70,10.3125,41.5625,13.125,70,90,10.3125,41.5625,13.125
"id2283","S","Pseudogley",575673.232480487,5711898.42781971,0,10,45,34,20,10,30,32.9,42.3,18.8,30,50,37.35,28.22,16.6,50,70,37.35,28.22,16.6,70,90,37.35,28.22,16.6
"id1067","B","Braunerde",575673.235304019,5712329.25193813,0,10,78.5,15,6.5,10,30,56.4,24.91,13.63,30,50,28.125,21.25,12.5,50,70,NA,NA,NA,70,90,NA,NA,NA
"id3106","Q","Regosol",575675.196158714,5706503.629863,0,10,35,45,20,10,30,28.125,21.25,12.5,30,50,NA,NA,NA,50,70,NA,NA,NA,70,90,NA,NA,NA
"id1068","B","Braunerde",575682.238872364,5713417.80743349,0,10,57.5,21.5,21,10,30,57.5,21.5,21,30,50,35,45,20,50,70,35,45,20,70,90,35,45,20
"id1069","A","Auenboden",575683.219091229,5710458.01575714,0,10,16.5,66.5,21,10,30,19,69,14.5,30,50,19,69,14.5,50,70,12.5,52.5,40,70,90,12.5,42.5,55
"id1070","L","Parabraunerde",575685.245571551,5714626.31397366,0,10,16.5,66.5,21,10,30,16.5,66.5,21,30,50,16.5,66.5,21,50,70,16.5,66.5,21,70,90,19,69,14.5
"id1071","L","Parabraunerde",575691.193785836,5707091.38991167,0,10,16.5,66.5,21,10,30,16.5,66.5,21,30,50,16.5,66.5,21,50,70,16.5,66.5,21,70,90,16.5,66.5,21
"id1072","L","Parabraunerde",575692.21049737,5709688.32988973,0,10,19,69,14.5,10,30,19,69,14.5,30,50,19,69,14.5,50,70,20,40,40,70,90,20,40,40
"id2285","B","Braunerde",575695.239711969,5714334.43304308,0,10,16.5,66.5,21,10,30,35,45,20,30,50,45,34,20,50,70,NA,NA,NA,70,90,NA,NA,NA
"id2286","S","Pseudogley",575696.224119913,5712006.3835477,0,10,54.05,20.21,19.74,10,30,35,45,20,30,50,45,34,20,50,70,45,34,20,70,90,45,34,20
"id1073","L","Parabraunerde",575703.212226886,5710610.95317614,0,10,16.5,66.5,21,10,30,19,69,14.5,30,50,11.5,76.5,14.5,50,70,11.5,76.5,14.5,70,90,11.5,76.5,14.5
"id1074","K","Kolluvisol",575704.216265054,5711287.67689861,0,10,16.5,66.5,21,10,30,41,26.5,35,30,50,41,26.5,35,50,70,41,26.5,35,70,90,16.5,66.5,21
"id1075","B","Braunerde",575706.228014149,5713206.89331086,0,10,57.5,21.5,21,10,30,57.5,21.5,21,30,50,35,45,20,50,70,35,45,20,70,90,35,45,20
"id2287","L","Parabraunerde",575707.179873887,5705931.86310521,0,10,16.5,66.5,21,10,30,16.5,66.5,21,30,50,19,69,14.5,50,70,19,69,14.5,70,90,19,69,14.5
"id1076","L","Parabraunerde",575711.232360032,5714177.49695174,0,10,19,69,14.5,10,30,19,69,14.5,30,50,19,69,14.5,50,70,6.5,76.5,23.5,70,90,6.5,76.5,23.5
"idx138",NA,NA,575712.231476655,5714102.52755291,0,10,15,60,30,10,30,6.5,76.5,23.5,30,50,6.5,76.5,23.5,50,70,6.5,76.5,23.5,70,90,6.5,76.5,23.5
"id1077","B","Braunerde",575715.19974385,5709426.43664869,0,10,45,34,20,10,30,45,34,20,30,50,35,45,20,50,70,35,45,20,70,90,35,45,20
"id2288","B","Braunerde",575715.227766193,5713714.68588531,0,10,45,34,20,10,30,35,45,20,30,50,35,45,20,50,70,35,45,20,70,90,35,45,20
"id1078","L","Parabraunerde",575718.175142026,5705865.88999579,0,10,19,69,14.5,10,30,19,69,14.5,30,50,19,69,14.5,50,70,19,69,14.5,70,90,19,69,14.5
"id3107","D","Pelosol",575722.213066423,5711883.43352013,0,10,20,40,40,10,30,12.5,42.5,55,30,50,NA,NA,NA,50,70,NA,NA,NA,70,90,NA,NA,NA
"id1079","S","Pseudogley",575723.210623265,5711569.56165931,0,10,16.5,66.5,21,10,30,45,34,20,30,50,45,34,20,50,70,45,34,20,70,90,45,34,20
"id1080","B","Braunerde",575727.194795538,5709390.45126231,0,10,45,34,20,10,30,45,34,20,30,50,35,45,20,50,70,35,45,20,70,90,35,45,20
"id2289","Q","Regosol",575729.231629466,5715162.09469899,0,10,78.5,15,6.5,10,30,55.195,19.505,8.3,30,50,76.775,4.15,2.075,50,70,76.775,4.15,2.075,70,90,76.775,4.15,2.075
"id1082","B","Braunerde",575730.21708999,5712984.98368589,0,10,57.5,21.5,21,10,30,45,34,20,30,50,42.3,31.96,18.8,50,70,42.3,31.96,18.8,70,90,42.3,31.96,18.8
"id1081","B","Braunerde",575730.217519388,5713050.95674808,0,10,45,34,20,10,30,45,34,20,30,50,45,34,20,50,70,41,26.5,35,70,90,45,34,20
"id3108","S","Pseudogley",575730.231583238,5715216.07264487,0,10,20,40,40,10,30,11.75,39.95,51.7,30,50,12.5,42.5,55,50,70,12.5,42.5,55,70,90,12.5,42.5,55
"id2290","B","Braunerde",575731.225915118,5714403.40449102,0,10,16.5,66.5,21,10,30,35,45,20,30,50,45,34,20,50,70,NA,NA,NA,70,90,NA,NA,NA
"id2291","L","Parabraunerde",575738.169582277,5706207.75039439,0,10,16.5,66.5,21,10,30,16.5,66.5,21,30,50,19,69,14.5,50,70,19,69,14.5,70,90,19,69,14.5
"id2292","Q","Regosol",575739.185048335,5708621.76499041,0,10,35,45,20,10,30,32.9,42.3,18.8,30,50,29.05,37.35,16.6,50,70,29.05,37.35,16.6,70,90,29.05,37.35,16.6
"id2293","S","Pseudogley",575743.176451723,5707550.20239899,0,10,19,69,14.5,10,30,35,45,20,30,50,35,45,20,50,70,45,34,20,70,90,45,34,20
"id2294","B","Braunerde",575744.179732684,5708109.97388802,0,10,19,69,14.5,10,30,19,69,14.5,30,50,19,69,14.5,50,70,20,40,40,70,90,20,40,40
"id1083","L","Parabraunerde",575749.219472217,5714508.36143535,0,10,16.5,66.5,21,10,30,16.5,66.5,21,30,50,19,69,14.5,50,70,19,69,14.5,70,90,19,69,14.5
"id2295","Q","Regosol",575750.18688779,5709562.38092469,0,10,35,45,20,10,30,28.125,21.25,12.5,30,50,NA,NA,NA,50,70,NA,NA,NA,70,90,NA,NA,NA
"id1084","G","Gley",575750.194511834,5710729.90426024,0,10,16.5,66.5,21,10,30,6.5,76.5,23.5,30,50,6.5,76.5,23.5,50,70,12.5,52.5,40,70,90,12.5,52.5,40
"id3438",NA,NA,575751.211173712,5713350.83409455,0,10,80,17.5,2.5,10,30,NA,NA,NA,30,50,NA,NA,NA,50,70,NA,NA,NA,70,90,NA,NA,NA
"id3109","S","Pseudogley",575753.22144191,5715057.13728543,0,10,35,45,20,10,30,17.1875,26.5625,18.75,30,50,18.8,37.6,37.6,50,70,NA,NA,NA,70,90,NA,NA,NA
"id1085","L","Parabraunerde",575755.195254648,5711145.73444245,0,10,16.5,66.5,21,10,30,6.5,76.5,23.5,30,50,6.5,76.5,23.5,50,70,16.5,66.5,21,70,90,12.5,52.5,40
"id2296","Q","Regosol",575756.200619566,5712030.37323043,0,10,54.05,20.21,19.74,10,30,42.3,31.96,18.8,30,50,42.3,31.96,18.8,50,70,37.35,28.22,16.6,70,90,NA,NA,NA
